instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
3064577,11971,GOLDIAM,GOLDIAM INTERNATIONAL,0,,0,0.01,1,EQ,NSE,NSE
3065601,11975,RML,RANE (MADRAS),0,,0,0.05,1,EQ,NSE,NSE
3066625,11979,HTMEDIA,HT MEDIA,0,,0,0.01,1,EQ,NSE,NSE
3067649,11983,SASKEN,SASKEN TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3068673,11987,ICIL,INDO COUNT INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3069953,11992,SYNCOMF,SYNCOM FORMU (I),0,,0,0.01,1,EQ,NSE,NSE
3071745,11999,FCSSOFT,FCS SOFTWARE SOLN.,0,,0,0.01,1,EQ,NSE,NSE
3072001,12000,FAZE3Q,FAZE THREE,0,,0,0.05,1,EQ,NSE,NSE
3074305,12009,IMPAL,IND MOTOR PART & ACC,0,,0,0.05,1,EQ,NSE,NSE
3075841,12015,SATINDLTD,SAT INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3076609,12018,SUZLON,SUZLON ENERGY,0,,0,0.01,1,EQ,NSE,NSE
3077633,12022,AURIONPRO,AURIONPRO SOLN,0,,0,0.05,1,EQ,NSE,NSE
3078145,12024,ACI,ARCHEAN CHEMICAL IND,0,,0,0.05,1,EQ,NSE,NSE
3078657,12026,RENUKA,SHREE RENUKA SUGARS,0,,0,0.01,1,EQ,NSE,NSE
3080193,12032,FIVESTAR,FIVE-STAR BUS FIN,0,,0,0.05,1,EQ,NSE,NSE
3080705,12034,BASML,BANNARI AM SPIN MILL,0,,0,0.01,1,EQ,NSE,NSE
3090433,12072,SCPL,SHEETAL COOL PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE
3095553,12092,KAYNES,KAYNES TECHNOLOGY IND,0,,0,0.05,1,EQ,NSE,NSE
3097857,12101,HDFCNIFIT,HDFCAMC - HDFCNIFIT,0,,0,0.01,1,EQ,NSE,NSE
3099649,12108,HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,0,,0,0.01,1,EQ,NSE,NSE
3103745,12124,DOLATALGO,DOLAT ALGOTECH,0,,0,0.01,1,EQ,NSE,NSE
3111169,12153,BBTCL,B&B TRIPLEWALL CONT,0,,0,0.01,1,EQ,NSE,NSE
3116289,12173,HNDFDS,HINDUSTAN FOODS,0,,0,0.05,1,EQ,NSE,NSE
3120129,12188,INOXGREEN,INOX GREEN ENERGY SER,0,,0,0.01,1,EQ,NSE,NSE
3128065,12219,RUSTOMJEE,KEYSTONE REALTORS,0,,0,0.05,1,EQ,NSE,NSE
3131137,12231,OCCL,ORIENTAL CARBN & CHEM,0,,0,0.05,1,EQ,NSE,NSE
3170305,12384,ZIMLAB,ZIM LABORATORIES,0,,0,0.01,1,EQ,NSE,NSE
3197185,12489,SWSOLAR,STRLNG & WIL REN ENE,0,,0,0.05,1,EQ,NSE,NSE
3197441,12490,VINNY,VINNY OVERSEAS,0,,0,0.01,1,EQ,NSE,NSE
3210753,12542,AAATECH-BE,AAA TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
3219969,12578,FINIETF,ICICIPRAMC-ICICIFIN,0,,0,0.01,1,EQ,NSE,NSE
3226369,12603,PRECAM,PRECISION CAMSHAFTS,0,,0,0.01,1,EQ,NSE,NSE
3236609,12643,OSIAHYPER-BE,OSIA HYPER RETAIL,0,,0,0.01,1,EQ,NSE,NSE
3247617,12686,MBAPL,MADHYA BHARAT AGRO P.,0,,0,0.01,1,EQ,NSE,NSE
3255297,12716,TEAMLEASE,TEAMLEASE SERVICES,0,,0,0.05,1,EQ,NSE,NSE
3264769,12753,DJML-BE,DJ MEDIAPRINT & LOG,0,,0,0.05,1,EQ,NSE,NSE
3279105,12809,HYBRIDFIN,HYBRID FINANCIAL SERVICE,0,,0,0.01,1,EQ,NSE,NSE
3288833,12847,KRISHANA,KRISHANA PHOSCHEM,0,,0,0.05,1,EQ,NSE,NSE
3305729,12913,SARVESHWAR,SARVESHWAR FOODS,0,,0,0.01,1,EQ,NSE,NSE
3322369,12978,NPBET,TATAAML - NPBET,0,,0,0.01,1,EQ,NSE,NSE
3328257,13001,DHARMAJ,DHARMAJ CROP GUARD,0,,0,0.01,1,EQ,NSE,NSE
3336961,13035,SAFARI,SAFARI IND (INDIA),0,,0,0.05,1,EQ,NSE,NSE
3342593,13057,UNIPARTS,UNIPARTS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3343617,13061,360ONE,360 ONE WAM,0,,0,0.05,1,EQ,NSE,NSE
3346433,13072,IIFLSEC,IIFL SECURITIES,0,,0,0.01,1,EQ,NSE,NSE
3348737,13081,TRIVENI,TRIVENI ENGG. & INDS.,0,,0,0.05,1,EQ,NSE,NSE
3348993,13082,SILVER1,KOTAKMAMC - KOTAKSILVE,0,,0,0.01,1,EQ,NSE,NSE
3350017,13086,AIAENG,AIA ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
3351297,13091,EKC,EVEREST KANTO CYLINDERLTD,0,,0,0.01,1,EQ,NSE,NSE
3353857,13101,VIMTALABS,VIMTA LABS,0,,0,0.05,1,EQ,NSE,NSE
3355137,13106,NAHARINDUS,NAHAR INDS ENT,0,,0,0.01,1,EQ,NSE,NSE
3356417,13111,ORIENTCER,ORIENT CERATECH,0,,0,0.01,1,EQ,NSE,NSE
3357697,13116,QUICKHEAL,QUICK HEAL TECH,0,,0,0.05,1,EQ,NSE,NSE
3358977,13121,KERNEX,KERNEX MICROSYS(I),0,,0,0.05,1,EQ,NSE,NSE
3360257,13126,REPRO,REPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
3363585,13139,EBBETF0433,EDELAMC - EBBETF0433,0,,0,0.01,1,EQ,NSE,NSE
3364609,13143,GSEC10IETF,ICICIPRAMC - ICICI10GS,0,,0,0.01,1,EQ,NSE,NSE
3365633,13147,PVRINOX,PVR INOX,0,,0,0.05,1,EQ,NSE,NSE
3369473,13162,CELEBRITY,CELEBRITY FASHIONS,0,,0,0.01,1,EQ,NSE,NSE
3372801,13175,NITINSPIN,NITIN SPINNERS,0,,0,0.05,1,EQ,NSE,NSE
3374593,13182,ROHLTD,ROYAL ORCHID HOTELS,0,,0,0.05,1,EQ,NSE,NSE
3377153,13192,ENIL,ENTERTAIN NET. IND.,0,,0,0.01,1,EQ,NSE,NSE
3378433,13197,GSPL,GUJARAT STATE PETRO,0,,0,0.05,1,EQ,NSE,NSE
3378689,13198,COMMOIETF,ICICIPRAMC - ICICICOMMO,0,,0,0.01,1,EQ,NSE,NSE
3382017,13211,JAGRAN,JAGRAN PRAKASHAN,0,,0,0.01,1,EQ,NSE,NSE
3383809,13218,SULA,SULA VINEYARDS,0,,0,0.05,1,EQ,NSE,NSE
3385857,13226,GVKPIL,GVK POW. & INFRA,0,,0,0.01,1,EQ,NSE,NSE
3389441,13240,SADBHAV-BE,SADBHAV ENGINEERING,0,,0,0.01,1,EQ,NSE,NSE
3392257,13251,SAKUMA,SAKUMA EXPORTS,0,,0,0.01,1,EQ,NSE,NSE
3394561,13260,KEC,KEC INTL.,0,,0,0.05,1,EQ,NSE,NSE
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE
3398657,13276,LANDMARK,LANDMARK CARS,0,,0,0.05,1,EQ,NSE,NSE
3399169,13278,INDOTECH-BE,INDO TECH TRANSFORM,0,,0,0.05,1,EQ,NSE,NSE
3400961,13285,M&MFIN,M&M FIN. SERVICES,0,,0,0.05,1,EQ,NSE,NSE
3401729,13288,AHL,ABANS HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
3402241,13290,BLKASHYAP,B.L.KASHYAP & SON,0,,0,0.01,1,EQ,NSE,NSE
3404289,13298,VISASTEEL-BE,VISA STEEL,0,,0,0.01,1,EQ,NSE,NSE
3404801,13300,NITCO,NITCO,0,,0,0.01,1,EQ,NSE,NSE
3405569,13303,IEL,INDIABULLS ENT,0,,0,0.01,1,EQ,NSE,NSE
3406081,13305,CENTURYPLY,CENTURY PLYBOARDS (I),0,,0,0.05,1,EQ,NSE,NSE
3407361,13310,KEI,KEI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0,,0,0.05,1,EQ,NSE,NSE
3415297,13341,GALLANTT-BE,GALLANTT ISPAT,0,,0,0.05,1,EQ,NSE,NSE
3415553,13342,VAKRANGEE,VAKRANGEE,0,,0,0.01,1,EQ,NSE,NSE
3418881,13355,MALUPAPER-BE,MALU PAPER MILLS,0,,0,0.01,1,EQ,NSE,NSE
3419905,13359,KFINTECH,KFIN TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3421953,13367,SGL,STL GLOBAL,0,,0,0.01,1,EQ,NSE,NSE
3424257,13376,UTTAMSUGAR,UTTAM SUGAR MILLS,0,,0,0.05,1,EQ,NSE,NSE
3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0,,0,0.05,1,EQ,NSE,NSE
3430401,13400,BHAGERIA,BHAGERIA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE
3432705,13409,GPIL,GODAWARI POW & ISP,0,,0,0.05,1,EQ,NSE,NSE
3433985,13414,RSYSTEMS,R SYS INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
3436289,13423,ELIN,ELIN ELECTRONICS,0,,0,0.01,1,EQ,NSE,NSE
3436545,13424,EMKAY-BE,EMKAY GLOBAL FIN SERV,0,,0,0.01,1,EQ,NSE,NSE
3438081,13430,KELLTONTEC,KELLTON TECH SOL,0,,0,0.01,1,EQ,NSE,NSE
3440385,13439,LOKESHMACH-BE,LOKESH MACHINES,0,,0,0.05,1,EQ,NSE,NSE
3440897,13441,BALPHARMA,BAL PHARMA,0,,0,0.01,1,EQ,NSE,NSE
3443457,13451,RATNAMANI,RATNAMANI MET & TUB,0,,0,0.05,1,EQ,NSE,NSE
3444993,13457,KAMDHENU,KAMDHENU,0,,0,0.05,1,EQ,NSE,NSE
3446529,13463,PIONEEREMB,PIONEER EMBROIDERIES,0,,0,0.01,1,EQ,NSE,NSE
3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0,,0,0.05,1,EQ,NSE,NSE
3454977,13496,PFOCUS,PRIME FOCUS,0,,0,0.01,1,EQ,NSE,NSE
3456257,13501,ALLCARGO,ALLCARGO LOGISTICS,0,,0,0.01,1,EQ,NSE,NSE
3458561,13510,AKASH,AKASH INFRA-PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
3458817,13511,MUNJALAU,MUNJAL AUTO IND.,0,,0,0.01,1,EQ,NSE,NSE
3460353,13517,EMAMILTD,EMAMI,0,,0,0.05,1,EQ,NSE,NSE
3461633,13522,NECCLTD,NORTH EAST CARRY CORP,0,,0,0.01,1,EQ,NSE,NSE
3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0,,0,0.01,1,EQ,NSE,NSE
3465217,13536,VIDHIING,VIDHI SPCLTY F INGRDNTS L,0,,0,0.05,1,EQ,NSE,NSE
3465729,13538,TECHM,TECH MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE
3471361,13560,GRINDWELL,GRINDWELL NORTON,0,,0,0.05,1,EQ,NSE,NSE
3472641,13565,RAMANEWS,SHREE RAMA NEWSPRINT,0,,0,0.01,1,EQ,NSE,NSE
3472897,13566,AVONMORE-BE,AVONMORE CAP&MGT SERV,0,,0,0.01,1,EQ,NSE,NSE
3474433,13572,MANUGRAPH,MANUGRAPH INDIA,0,,0,0.01,1,EQ,NSE,NSE
3475713,13577,VOLTAMP,VOLTAMP TRANSFORMERS,0,,0,0.05,1,EQ,NSE,NSE
3476481,13580,RADIANTCMS,RADIANT CASH MGMT SER,0,,0,0.01,1,EQ,NSE,NSE
3476993,13582,ATLANTAA-BE,ATLANTAA,0,,0,0.01,1,EQ,NSE,NSE
3478273,13587,ACE,ACTION CONST EQUIP,0,,0,0.05,1,EQ,NSE,NSE
3480321,13595,HOVS-BE,HOV SERVICES,0,,0,0.01,1,EQ,NSE,NSE
3481089,13598,SELAN,SELAN EXPLO. TECH,0,,0,0.05,1,EQ,NSE,NSE
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE
3486721,13620,ANANTRAJ,ANANT RAJ,0,,0,0.05,1,EQ,NSE,NSE
3487233,13622,BINANIIND-BE,BINANI INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3490305,13634,SKYGOLD-BE,SKY GOLD,0,,0,0.05,1,EQ,NSE,NSE
3491073,13637,JMFINANCIL,JM FINANCIAL,0,,0,0.01,1,EQ,NSE,NSE
3492609,13643,ELECON,ELECON ENG. CO.,0,,0,0.05,1,EQ,NSE,NSE
3492865,13644,BANKETFADD,DSPAMC - DSPBANKETF,0,,0,0.01,1,EQ,NSE,NSE
3493889,13648,TALBROAUTO,TALBROS AUTO. COMP.,0,,0,0.05,1,EQ,NSE,NSE
3495937,13656,ALICON,ALICON CASTALLOY,0,,0,0.05,1,EQ,NSE,NSE
3496449,13658,GEECEE,GEECEE VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3499009,13668,MADHUCON-BE,MADHUCON PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
3500801,13675,NRL,NUPUR RECYCLERS,0,,0,0.01,1,EQ,NSE,NSE
3503873,13687,MBECL-BE,MCNALLY BH. ENG. CO.LTD,0,,0,0.01,1,EQ,NSE,NSE
3504129,13688,ACLGATI,ALLCARGO GATI,0,,0,0.01,1,EQ,NSE,NSE
3504385,13689,SAH,SAH POLYMERS,0,,0,0.01,1,EQ,NSE,NSE
3507713,13702,VISHWARAJ,VISHWARAJ SUGAR IND,0,,0,0.01,1,EQ,NSE,NSE
3509761,13710,FIEMIND,FIEM INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3513089,13723,JHS-BE,JHS SVEND. LAB.,0,,0,0.01,1,EQ,NSE,NSE
3513601,13725,DCBBANK,DCB BANK,0,,0,0.01,1,EQ,NSE,NSE
3515905,13734,INSPIRISYS-BE,INSPIRISYS SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
3517185,13739,GLOBALVECT-BE,GLOBAL VEC HELICORP,0,,0,0.01,1,EQ,NSE,NSE
3517697,13741,SHYAMTEL-BE,SHYAM TELECOM,0,,0,0.01,1,EQ,NSE,NSE
3518721,13745,GTLINFRA,GTL INFRA.LTD,0,,0,0.01,1,EQ,NSE,NSE
3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0,,0,0.05,1,EQ,NSE,NSE
3520257,13751,NAUKRI,INFO EDGE (I),0,,0,0.05,1,EQ,NSE,NSE
3520769,13753,MANOMAY,MANOMAY TEX INDIA,0,,0,0.01,1,EQ,NSE,NSE
3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0,,0,0.01,1,EQ,NSE,NSE
3522817,13761,BBL,BHARAT BIJLEE,0,,0,0.05,1,EQ,NSE,NSE
3525377,13771,AARVEEDEN,AARVEE DEN. & EXP.,0,,0,0.01,1,EQ,NSE,NSE
3526657,13776,GESHIP,THE GE SHPG.LTD,0,,0,0.05,1,EQ,NSE,NSE
3529217,13786,TORNTPOWER,TORRENT POWER,0,,0,0.05,1,EQ,NSE,NSE
3530497,13791,PARSVNATH,PARSVNATH DEVELOPER,0,,0,0.01,1,EQ,NSE,NSE
3531265,13794,BAIDFIN,BAID FINSERV,0,,0,0.01,1,EQ,NSE,NSE
3531777,13796,MANALIPETC,MANALI PETROCHEMICALS LT,0,,0,0.01,1,EQ,NSE,NSE
3533057,13801,SUTLEJTEX,SUTLEJ TEXT & INDUS,0,,0,0.01,1,EQ,NSE,NSE
3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3536385,13814,KAMOPAINTS,KAMDHENU VENTURES,0,,0,0.01,1,EQ,NSE,NSE
3536897,13816,LTFOODS,LT FOODS,0,,0,0.01,1,EQ,NSE,NSE
3538177,13821,RUCHIRA,RUCHIRA PAPERS,0,,0,0.01,1,EQ,NSE,NSE
3539457,13826,SOBHA,SOBHA,0,,0,0.05,1,EQ,NSE,NSE
3542785,13839,DONEAR,DONEAR IND.,0,,0,0.01,1,EQ,NSE,NSE
3544065,13844,MMFL,MM FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
3547905,13859,VENUSREM,VENUS REMEDIES,0,,0,0.05,1,EQ,NSE,NSE
3550209,13868,AARTIPHARM,AARTI PHARMALABS,0,,0,0.05,1,EQ,NSE,NSE
3550721,13870,KUANTUM,KUANTUM PAPERS,0,,0,0.01,1,EQ,NSE,NSE
3552001,13875,JINDRILL,JINDAL DRILLING IND.,0,,0,0.05,1,EQ,NSE,NSE
3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
3555841,13890,HIRECT,HIND RECTIFIER,0,,0,0.05,1,EQ,NSE,NSE
3558401,13900,CREST,CREST VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3563521,13920,PLASTIBLEN,PLASTIBLENDS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3564801,13925,NFL,NATIONAL FERT.,0,,0,0.01,1,EQ,NSE,NSE
3568897,13941,PRAENG,PRAJAY ENG. SYN.,0,,0,0.01,1,EQ,NSE,NSE
3571201,13950,LIQUID1,KOTAKMAMC - KOTAKLIQ,0,,0,0.01,1,EQ,NSE,NSE
3572481,13955,PARACABLES-BE,PARAMOUNT COMM,0,,0,0.01,1,EQ,NSE,NSE
3575297,13966,HBLPOWER,HBL POWER SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
3577857,13976,TANLA,TANLA PLATFORMS,0,,0,0.05,1,EQ,NSE,NSE
3579393,13982,JASH,JASH ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
3580673,13987,ABSLBANETF,BIRLASLAMC - ABSLBANETF,0,,0,0.01,1,EQ,NSE,NSE
3584257,14001,SITINET-BE,SITI NETWORKS,0,,0,0.01,1,EQ,NSE,NSE
3584769,14003,ZEEMEDIA,ZEE MEDIA CORPORATION,0,,0,0.01,1,EQ,NSE,NSE
3586049,14008,AVTNPL,AVT NATURAL PRODUCTS,0,,0,0.01,1,EQ,NSE,NSE
3587585,14014,LUMAXTECH,LUMAX AUTO TECH,0,,0,0.05,1,EQ,NSE,NSE
3588865,14019,TIDEWATER,TIDE WATER OIL,0,,0,0.05,1,EQ,NSE,NSE
3595009,14043,SARLAPOLY,SARLA PERF. FIBERS,0,,0,0.01,1,EQ,NSE,NSE
3598849,14058,SANGHVIMOV,SANGHVI MOVERS,0,,0,0.05,1,EQ,NSE,NSE
3600129,14063,WANBURY,WANBURY,0,,0,0.01,1,EQ,NSE,NSE
3600385,14064,ASMS,BARTRONICS INDIA,0,,0,0.01,1,EQ,NSE,NSE
3601409,14068,SAGCEM,SAGAR CEMENTS,0,,0,0.01,1,EQ,NSE,NSE
3603201,14075,BAGFILMS-BE,B.A.G FILMS AND MEDIA,0,,0,0.01,1,EQ,NSE,NSE
3603457,14076,JAIBALAJI-BE,JAI BALAJI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3606017,14086,IGPL,I G PETROCHEMICALS,0,,0,0.05,1,EQ,NSE,NSE
3608577,14096,SIYSIL,SIYARAM SILK MILLS,0,,0,0.05,1,EQ,NSE,NSE
3609857,14101,PTL,PTL ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
3611137,14106,AUTOIND,AUTOLINE INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0,,0,0.01,1,EQ,NSE,NSE
3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,0,,0,0.05,1,EQ,NSE,NSE
3616001,14125,OMAXAUTO-BE,OMAX AUTOS,0,,0,0.01,1,EQ,NSE,NSE
3618305,14134,PITTIENG,PITTI ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
3619585,14139,SBGLP,SURATWWALA BUS GROUP,0,,0,0.01,1,EQ,NSE,NSE
3622913,14152,BTML-BE,BODHI TREE MULTIMEDIA,0,,0,0.01,1,EQ,NSE,NSE
3623425,14154,UNOMINDA,UNO MINDA,0,,0,0.05,1,EQ,NSE,NSE
3628545,14174,IZMO,IZMO,0,,0,0.05,1,EQ,NSE,NSE
3630081,14180,NSLNISP,NMDC STEEL,0,,0,0.01,1,EQ,NSE,NSE
3633665,14194,NINSYS,NINTEC SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
3634689,14198,TIMKEN,TIMKEN INDIA,0,,0,0.05,1,EQ,NSE,NSE
3636993,14207,HUBTOWN-BE,HUBTOWN,0,,0,0.01,1,EQ,NSE,NSE
3637249,14208,TV18BRDCST,TV18 BROADCAST,0,,0,0.01,1,EQ,NSE,NSE
3639809,14218,CTE,CAMBRIDGE TECH ENTER,0,,0,0.01,1,EQ,NSE,NSE
3641089,14223,TIIL,TECHNOCRAFT IND,0,,0,0.05,1,EQ,NSE,NSE
3642881,14230,HDFCBSE500,HDFCAMC - HDFCBSE500,0,,0,0.01,1,EQ,NSE,NSE
3643649,14233,HDFCSML250,HDFCAMC - HDFCSML250,0,,0,0.01,1,EQ,NSE,NSE
3644417,14236,HDFCMID150,HDFCAMC - HDFCMID150,0,,0,0.01,1,EQ,NSE,NSE
3646721,14245,TVSSRICHAK,TVS SRICHAKRA,0,,0,0.05,1,EQ,NSE,NSE
3649281,14255,REDINGTON,REDINGTON,0,,0,0.01,1,EQ,NSE,NSE
3650561,14260,PGIL,PEARL GLOBAL IND,0,,0,0.05,1,EQ,NSE,NSE
3655169,14278,ORIENTBELL,ORIENT BELL,0,,0,0.05,1,EQ,NSE,NSE
3657217,14286,GOLDETF,MIRAEAMC - MAGOLDETF,0,,0,0.01,1,EQ,NSE,NSE
3659777,14296,SEQUENT,SEQUENT SCIENTIFIC,0,,0,0.01,1,EQ,NSE,NSE
3660545,14299,PFC,POWER FIN CORP,0,,0,0.05,1,EQ,NSE,NSE
3661825,14304,FSL,FIRSTSOURCE SOLU.,0,,0,0.01,1,EQ,NSE,NSE
3663105,14309,INDIANB,INDIAN BANK,0,,0,0.05,1,EQ,NSE,NSE
3663361,14310,OSWALSEEDS-BE,SHREEOSWAL S AND CHE,0,,0,0.01,1,EQ,NSE,NSE
3664385,14314,TTL,T T,0,,0,0.01,1,EQ,NSE,NSE
3666689,14323,TFL-BE,TRANSWARRANTY FIN.,0,,0,0.01,1,EQ,NSE,NSE
3668225,14329,SMSPHARMA,SMS PHARMACEUTICALS,0,,0,0.01,1,EQ,NSE,NSE
3669505,14334,HSCL,HIMADRI SPECIALITY CHEM L,0,,0,0.05,1,EQ,NSE,NSE
3670785,14339,GANESHHOUC,GANESH HOUSING CORP,0,,0,0.05,1,EQ,NSE,NSE
3672577,14346,ORIENTALTL,ORIENTAL TRIMEX,0,,0,0.01,1,EQ,NSE,NSE
3676417,14361,APOLLOPIPE,APOLLO PIPES,0,,0,0.05,1,EQ,NSE,NSE
3677697,14366,IDEA,VODAFONE IDEA,0,,0,0.01,1,EQ,NSE,NSE
3682561,14385,POCL,PONDY OXIDES & CHEM,0,,0,0.05,1,EQ,NSE,NSE
3685889,14398,AMDIND,AMD INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3688193,14407,RAJTV-BE,RAJ TV NETWORK,0,,0,0.01,1,EQ,NSE,NSE
3689729,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3691009,14418,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,NSE,NSE
3692289,14423,LAOPALA,LA OPALA RG,0,,0,0.05,1,EQ,NSE,NSE
3693569,14428,GOLDBEES,NIP IND ETF GOLD BEES,0,,0,0.01,1,EQ,NSE,NSE
3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3696641,14440,NAHARSPING,NAHAR SPINNING MILLS,0,,0,0.05,1,EQ,NSE,NSE
3697921,14445,NAHARPOLY,NAHAR POLY FILMS,0,,0,0.01,1,EQ,NSE,NSE
3699201,14450,IBREALEST,INDIABULLS REAL EST.,0,,0,0.01,1,EQ,NSE,NSE
3701505,14459,LEXUS,LEXUS GRANITO (INDIA),0,,0,0.01,1,EQ,NSE,NSE
3706625,14479,DIVGIITTS,DIVGI TORQTRANSFER SYST L,0,,0,0.05,1,EQ,NSE,NSE
3706881,14480,GOKULAGRO,GOKUL AGRO RESOURCES,0,,0,0.01,1,EQ,NSE,NSE
3708161,14485,THEMISMED,THEMIS MEDICARE,0,,0,0.01,1,EQ,NSE,NSE
3709441,14490,NCLIND,NCL INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3712257,14501,BALAMINES,BALAJI AMINES,0,,0,0.05,1,EQ,NSE,NSE
3714817,14511,BANSWRAS,BANSWARA SYNTEX,0,,0,0.01,1,EQ,NSE,NSE
3716609,14518,ABSLLIQUID,BIRLASLAMC - ABSLLIQUID,0,,0,0.01,1,EQ,NSE,NSE
3717889,14523,ICRA,ICRA,0,,0,0.05,1,EQ,NSE,NSE
3720961,14535,GOLDSHARE,UTI GOLD ETF,0,,0,0.05,1,EQ,NSE,NSE
3721473,14537,DISHTV,DISH TV INDIA,0,,0,0.01,1,EQ,NSE,NSE
3724033,14547,NDLVENTURE,NDL VENTURES,0,,0,0.01,1,EQ,NSE,NSE
3725313,14552,PHOENIXLTD,THE PHOENIX MILLS,0,,0,0.05,1,EQ,NSE,NSE
3726593,14557,AROGRANITE,ARO GRANITE IND.,0,,0,0.01,1,EQ,NSE,NSE
3727873,14562,ZENITHSTL,ZENITH STEEL PIP IND,0,,0,0.01,1,EQ,NSE,NSE
3729153,14567,BFUTILITIE,BF UTILITIES,0,,0,0.05,1,EQ,NSE,NSE
3732993,14582,SRHHYPOLTD,SREE RAYALSEEMA HHP,0,,0,0.05,1,EQ,NSE,NSE
3733505,14584,PSUBNKIETF,ICICIPRAMC - PSUBANKICI,0,,0,0.01,1,EQ,NSE,NSE
3735553,14592,FORTIS,FORTIS HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
3736833,14597,ALPHAGEO,ALPHAGEO (INDIA),0,,0,0.05,1,EQ,NSE,NSE
3737345,14599,GSLSU,GLOBAL SURFACES,0,,0,0.01,1,EQ,NSE,NSE
3739137,14606,WEBELSOLAR-BE,WEBSOL ENERGY SYSTEM,0,,0,0.05,1,EQ,NSE,NSE
3739393,14607,TGBHOTELS,TGB BANQUETS&HOTELS,0,,0,0.01,1,EQ,NSE,NSE
3741697,14616,SIMBHALS-BE,SIMBHAOLI SUGARS,0,,0,0.01,1,EQ,NSE,NSE
3742209,14618,CHEMBOND,CHEMBOND CHEMICALS,0,,0,0.05,1,EQ,NSE,NSE
3744513,14627,HILTON,HILTON METAL FORGING,0,,0,0.01,1,EQ,NSE,NSE
3752193,14657,INSECTICID,INSECTICIDES (I),0,,0,0.05,1,EQ,NSE,NSE
3755777,14671,KMSUGAR-BE,K M SUGAR MILLS,0,,0,0.01,1,EQ,NSE,NSE
3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0,,0,0.05,1,EQ,NSE,NSE
3757313,14677,GUJAPOLLO,GUJ. APOLLO IND.,0,,0,0.01,1,EQ,NSE,NSE
3759873,14687,GOACARBON,GOA CARBON,0,,0,0.05,1,EQ,NSE,NSE
3763713,14702,NAGREEKEXP,NAGREEKA EXPORTS,0,,0,0.01,1,EQ,NSE,NSE
